test,cost,costNorm,pred,testSeq,trainSeq
lay,0.6670863406947825,0.0016594187579472201,lay,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.0078473  -5.4687767  -7.559103  ... -17.955591  -20.28761
  -20.230545 ]
 [ -6.615707   -5.1740108  -6.8295016 ... -17.442469  -20.313057
  -20.132399 ]
 [ -7.3394766  -6.5027933  -7.4380608 ... -17.955381  -18.901379
  -18.727753 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.693003   -7.4085255  -6.9724455 ... -17.528969  -20.232288
  -20.004692 ]
 [ -5.7240276  -5.9852767  -6.486183  ... -17.42762   -20.025883
  -19.802727 ]
 [ -6.5916176  -7.081021   -8.994633  ... -17.379728  -20.108635
  -21.299835 ]]"
lay,0.588454280123574,0.001463816617222821,lay,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.6447816  -6.1174545  -7.3508525 ... -17.78559   -20.227972
  -19.907661 ]
 [ -8.177346   -8.199181   -8.1831455 ... -17.948174  -20.327599
  -19.766771 ]
 [ -9.575922   -9.254607   -8.348091  ... -17.354752  -18.087332
  -17.937546 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.693003   -7.4085255  -6.9724455 ... -17.528969  -20.232288
  -20.004692 ]
 [ -5.7240276  -5.9852767  -6.486183  ... -17.42762   -20.025883
  -19.802727 ]
 [ -6.5916176  -7.081021   -8.994633  ... -17.379728  -20.108635
  -21.299835 ]]"
lay,0.6880166950977923,0.0017114843161636624,lay,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.2723327  -5.0984073  -6.7976646 ... -17.728537  -20.028465
  -19.880665 ]
 [ -5.7699466  -6.1047707  -5.711717  ... -17.566761  -20.032505
  -20.115625 ]
 [ -6.479405   -6.0647554  -6.206137  ... -18.106844  -19.980907
  -20.558327 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.443217   -5.743747   -6.0438166 ... -18.10593   -20.454035
  -19.984428 ]
 [ -9.073661   -8.380707   -7.7187696 ... -17.673258  -20.251102
  -19.764215 ]
 [ -7.4275436  -7.1945243  -7.5312514 ... -18.652462  -21.070917
  -20.95171  ]]"
lay,0.6891119248643564,0.0017142087683192943,lay,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.0268793  -5.5084486  -6.3587933 ... -17.598272  -20.279036
  -20.222021 ]
 [ -4.7677584  -4.273473   -6.010774  ... -17.507559  -20.242786
  -19.888786 ]
 [ -7.6077247  -6.824409   -8.438787  ... -17.722202  -18.151117
  -18.358204 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.3780265  -5.3505116  -6.7917633 ... -17.561924  -20.484291
  -20.167921 ]
 [ -6.360399   -5.8616514  -6.2125387 ... -18.251211  -19.878744
  -19.642796 ]
 [ -6.321604   -6.199992   -6.617506  ... -16.241745  -16.311073
  -16.263542 ]]"
lay,0.6310628121124195,0.001569807990329402,lay,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -8.612823   -7.05309    -7.1967096 ... -18.627237  -20.19066
  -20.045774 ]
 [ -8.674197   -6.2137947  -6.9709725 ... -17.995762  -20.202152
  -19.923012 ]
 [ -7.980452   -7.545094   -8.678306  ... -16.657038  -16.828981
  -16.75759  ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.443217   -5.743747   -6.0438166 ... -18.10593   -20.454035
  -19.984428 ]
 [ -9.073661   -8.380707   -7.7187696 ... -17.673258  -20.251102
  -19.764215 ]
 [ -7.4275436  -7.1945243  -7.5312514 ... -18.652462  -21.070917
  -20.95171  ]]"
lay,0.6397926643450879,0.0015915240406594226,lay,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -7.0877995  -6.6328     -6.952174  ... -17.927277  -20.643864
  -20.0322   ]
 [ -8.368375   -7.6286383  -7.386203  ... -17.390995  -20.065767
  -19.843971 ]
 [ -9.484658   -8.803211   -8.752019  ... -17.369965  -17.533089
  -17.724085 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.443217   -5.743747   -6.0438166 ... -18.10593   -20.454035
  -19.984428 ]
 [ -9.073661   -8.380707   -7.7187696 ... -17.673258  -20.251102
  -19.764215 ]
 [ -7.4275436  -7.1945243  -7.5312514 ... -18.652462  -21.070917
  -20.95171  ]]"
name,0.666964669134442,0.0016591160923742337,name,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -7.0603533  -7.455307   -9.19425   ... -18.013998  -20.082294
  -20.057789 ]
 [ -7.615166   -8.035991   -9.782983  ... -18.049694  -20.203676
  -19.93     ]
 [ -9.130723   -9.339243   -9.493556  ... -17.992188  -20.076448
  -20.207445 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -7.421364   -7.030831   -7.5159774 ... -17.74868   -20.372297
  -19.912933 ]
 [ -7.7613244  -7.3150206  -8.045891  ... -18.445953  -19.723707
  -19.80192  ]
 [ -8.563562   -8.357771  -10.034259  ... -16.927303  -17.29095
  -17.46469  ]]"
name,0.6309253424678377,0.0015694660260393972,name,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -7.2829685  -6.3194404  -6.856393  ... -17.555996  -20.470116
  -19.924917 ]
 [ -6.498919   -6.083668   -6.5976367 ... -17.26828   -19.018208
  -18.89633  ]
 [ -6.5749106  -6.489546   -7.1835804 ... -14.553178  -14.605765
  -14.605762 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -5.2952814  -6.0299764  -6.8585796 ... -18.183933  -20.12616
  -20.054546 ]
 [ -5.0564303  -5.336056   -7.3122816 ... -18.652298  -20.156675
  -19.903059 ]
 [ -6.278008   -6.0828166  -7.9298453 ... -18.66431   -19.962666
  -20.418282 ]]"
name,0.4790360587107705,0.0011916319868427127,name,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -5.349311   -4.7173     -6.687714  ... -17.580008  -20.24873
  -20.14388  ]
 [ -6.9318886  -5.5485673  -7.321548  ... -18.025606  -19.488285
  -19.682766 ]
 [ -8.429235   -7.1650333  -6.876124  ... -16.065762  -16.163431
  -16.292784 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -7.03723    -6.2190747  -7.4792786 ... -18.056135  -20.330542
  -20.122381 ]
 [ -6.531081   -6.8743706  -8.871486  ... -18.265203  -20.32235
  -20.076368 ]
 [ -7.5975337  -7.258253   -7.4194765 ... -18.241737  -20.141834
  -20.199352 ]]"
name,0.6300755583442015,0.0015673521351845807,name,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.9411235  -5.8702426  -7.325666  ... -18.043003  -20.338308
  -19.799652 ]
 [ -5.9139633  -4.9167867  -6.145588  ... -17.611917  -19.755945
  -19.643707 ]
 [ -5.532003   -5.428046   -7.0076213 ... -15.943495  -15.936958
  -16.079039 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -5.5267153  -5.153135   -7.319165  ... -17.91556   -20.483648
  -20.1346   ]
 [ -6.627743   -6.210421   -6.1092124 ... -18.258587  -20.010435
  -19.869846 ]
 [ -6.5238876  -7.4205956  -7.0690656 ... -19.352888  -20.538399
  -21.030935 ]]"
name,0.5628167728364794,0.0014000417234738293,name,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.22132    -5.4172344  -5.671589  ... -17.629547  -20.110277
  -20.031923 ]
 [ -5.8945675  -4.5566354  -6.3271136 ... -18.357962  -19.670702
  -19.54253  ]
 [ -6.243694   -5.912261   -7.644225  ... -16.044899  -16.173798
  -16.115162 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -5.2952814  -6.0299764  -6.8585796 ... -18.183933  -20.12616
  -20.054546 ]
 [ -5.0564303  -5.336056   -7.3122816 ... -18.652298  -20.156675
  -19.903059 ]
 [ -6.278008   -6.0828166  -7.9298453 ... -18.66431   -19.962666
  -20.418282 ]]"
name,0.610630742881336,0.00151898194746601,name,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.189333   -7.19335    -8.519031  ... -17.691662  -20.518835
  -20.217434 ]
 [ -5.8675613  -7.046466   -8.072426  ... -17.698196  -19.864489
  -19.779457 ]
 [ -6.4817257  -7.4532876  -9.055795  ... -18.174412  -20.092997
  -19.728249 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -5.5267153  -5.153135   -7.319165  ... -17.91556   -20.483648
  -20.1346   ]
 [ -6.627743   -6.210421   -6.1092124 ... -18.258587  -20.010435
  -19.869846 ]
 [ -6.5238876  -7.4205956  -7.0690656 ... -19.352888  -20.538399
  -21.030935 ]]"
name,0.5391450430336612,0.0013411568234668189,name,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.4138875  -6.5026197  -8.579308  ... -17.553951  -20.449883
  -20.295174 ]
 [ -5.8168607  -5.672577   -7.638751  ... -18.078064  -19.999619
  -19.863178 ]
 [ -8.939994   -7.5442348  -8.190886  ... -16.64481   -16.872454
  -17.013567 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -5.2952814  -6.0299764  -6.8585796 ... -18.183933  -20.12616
  -20.054546 ]
 [ -5.0564303  -5.336056   -7.3122816 ... -18.652298  -20.156675
  -19.903059 ]
 [ -6.278008   -6.0828166  -7.9298453 ... -18.66431   -19.962666
  -20.418282 ]]"
name,0.4580081652829546,0.0011393237942362055,sit,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.069584   -5.847498   -6.909342  ... -17.823603  -20.413187
  -20.175577 ]
 [ -5.6532583  -5.068625   -7.2091217 ... -17.622309  -20.32782
  -19.993975 ]
 [ -7.7243934  -8.444544   -8.654803  ... -17.03716   -17.728441
  -18.035164 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -8.100165   -8.2548485  -8.321317  ... -17.790247  -20.266163
  -19.95709  ]
 [ -9.207951   -7.345817   -7.6037474 ... -18.204906  -19.892658
  -19.917805 ]
 [ -8.483879   -8.129559   -9.625862  ... -17.028875  -17.163408
  -17.416185 ]]"
name,0.6343436766615306,0.0015779693449291805,name,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.8332233  -6.758064   -7.488747  ... -18.102686  -20.247381
  -20.14184  ]
 [ -5.6851506  -5.388263   -7.157838  ... -17.78048   -19.942793
  -19.839584 ]
 [ -7.1415243  -6.1947894  -7.380702  ... -16.886034  -17.312143
  -17.550026 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -5.2952814  -6.0299764  -6.8585796 ... -18.183933  -20.12616
  -20.054546 ]
 [ -5.0564303  -5.336056   -7.3122816 ... -18.652298  -20.156675
  -19.903059 ]
 [ -6.278008   -6.0828166  -7.9298453 ... -18.66431   -19.962666
  -20.418282 ]]"
name,0.6040596984584338,0.0015026360658169993,name,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -8.523383   -8.468178   -9.196814  ... -18.478277  -20.166237
  -20.05711  ]
 [ -6.893085   -7.2943616  -8.199546  ... -18.194246  -19.871906
  -20.015438 ]
 [ -8.235145   -7.9145885  -8.552171  ... -17.983006  -19.504337
  -19.561726 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -5.2952814  -6.0299764  -6.8585796 ... -18.183933  -20.12616
  -20.054546 ]
 [ -5.0564303  -5.336056   -7.3122816 ... -18.652298  -20.156675
  -19.903059 ]
 [ -6.278008   -6.0828166  -7.9298453 ... -18.66431   -19.962666
  -20.418282 ]]"
sit,0.6488685219632083,0.0016141008009035033,sit,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -4.6715736  -5.3821974  -6.7228637 ... -18.753202  -20.377949
  -20.37219  ]
 [ -5.500568   -5.6285486  -6.7438445 ... -18.273342  -20.085787
  -19.892149 ]
 [ -6.727116   -6.0280614  -6.7098713 ... -17.801306  -18.03422
  -18.189947 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -5.870288   -6.1982913  -7.1690354 ... -17.877571  -20.203938
  -20.157888 ]
 [ -6.3750324  -6.410615   -7.5465627 ... -18.76047   -20.048231
  -20.232124 ]
 [ -8.741532   -7.506949   -8.104131  ... -18.533653  -20.119272
  -20.818382 ]]"
sit,0.8773776589185716,0.002182531489847193,sit,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -3.9915056  -3.2403803  -4.403257  ... -18.597752  -20.26573
  -19.902304 ]
 [ -4.2768884  -3.8283439  -5.1876197 ... -18.452127  -19.421574
  -19.299137 ]
 [ -3.962175   -3.7016737  -4.2946653 ... -15.104164  -15.19227
  -15.296876 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -5.2207437  -5.267246   -6.6526275 ... -18.210243  -20.336157
  -19.911844 ]
 [ -5.2519956  -6.1058407  -7.683494  ... -17.845781  -20.047659
  -20.136654 ]
 [ -6.0548635  -6.913839   -8.158587  ... -17.969173  -20.120182
  -21.193562 ]]"
sit,0.6852932595913934,0.0017047096009736155,sit,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.771222   -4.583871   -5.575453  ... -18.300726  -20.364138
  -20.271856 ]
 [ -6.8970704  -4.6257834  -5.0943894 ... -18.32858   -19.91751
  -19.875286 ]
 [ -7.0693583  -5.8478136  -6.501903  ... -17.472748  -17.597088
  -17.837925 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.6525283  -6.070931   -8.028218  ... -18.482883  -20.479137
  -20.313335 ]
 [ -6.840312   -6.2000246  -7.8572574 ... -18.720264  -19.92503
  -19.77086  ]
 [ -6.371221   -6.49471    -7.24927   ... -17.214302  -17.332104
  -17.097633 ]]"
sit,0.779834260675705,0.001939886220586331,sit,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -4.5666137  -3.6268208  -4.986297  ... -18.155891  -20.240398
  -20.06026  ]
 [ -5.8738484  -5.243882   -5.477791  ... -17.992655  -19.187244
  -19.34916  ]
 [ -6.3243175  -5.5242705  -6.2031393 ... -15.142937  -15.311677
  -15.32724  ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.6525283  -6.070931   -8.028218  ... -18.482883  -20.479137
  -20.313335 ]
 [ -6.840312   -6.2000246  -7.8572574 ... -18.720264  -19.92503
  -19.77086  ]
 [ -6.371221   -6.49471    -7.24927   ... -17.214302  -17.332104
  -17.097633 ]]"
sit,0.7494491614119059,0.0018643013965470294,sit,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -5.8661404  -5.9701753  -6.768724  ... -18.208336  -20.272615
  -19.983479 ]
 [ -6.5925593  -6.5668144  -6.501277  ... -17.79797   -19.652061
  -19.589973 ]
 [ -6.534467   -6.4565406  -8.067041  ... -15.782412  -15.786738
  -15.9009285]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -5.2207437  -5.267246   -6.6526275 ... -18.210243  -20.336157
  -19.911844 ]
 [ -5.2519956  -6.1058407  -7.683494  ... -17.845781  -20.047659
  -20.136654 ]
 [ -6.0548635  -6.913839   -8.158587  ... -17.969173  -20.120182
  -21.193562 ]]"
sit,0.6713378497617715,0.0016699946511486853,sit,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -8.3668165  -7.601022   -8.405832  ... -17.57645   -20.208435
  -20.248919 ]
 [ -6.233469   -5.4532557  -6.921554  ... -18.289307  -19.67332
  -19.728556 ]
 [ -8.05031    -7.724647   -6.6535296 ... -16.24373   -16.300694
  -16.46615  ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -5.2207437  -5.267246   -6.6526275 ... -18.210243  -20.336157
  -19.911844 ]
 [ -5.2519956  -6.1058407  -7.683494  ... -17.845781  -20.047659
  -20.136654 ]
 [ -6.0548635  -6.913839   -8.158587  ... -17.969173  -20.120182
  -21.193562 ]]"
sit,0.6145380646765995,0.001528701653424377,sit,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -5.6037083  -5.705728   -7.4631295 ... -18.415604  -20.056541
  -20.051111 ]
 [ -8.329322   -6.9733586  -7.608896  ... -17.99089   -19.324158
  -19.397114 ]
 [ -9.82118    -8.43519    -8.114153  ... -15.263595  -15.351576
  -15.477681 ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.792442   -5.724299   -6.0642543 ... -18.804846  -20.448263
  -20.082922 ]
 [ -7.3387794  -6.576899   -6.8072796 ... -18.130938  -19.811893
  -19.773626 ]
 [ -8.173172   -6.748005   -7.2756004 ... -16.693289  -16.967573
  -17.111855 ]]"
sit,0.7378359178904283,0.0018354127310707172,sit,"[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -6.808101   -7.2144294  -7.8516498 ... -18.528711  -20.06442
  -19.785189 ]
 [ -5.6916714  -6.2403646  -7.40334   ... -18.103119  -19.741524
  -19.664265 ]
 [ -6.3287797  -6.8946514  -6.789261  ... -18.494257  -19.400707
  -19.11658  ]]","[[-21.738783  -20.03908   -20.4265    ... -21.246378  -21.209509
  -21.355253 ]
 [-20.551283  -20.130878  -20.26234   ... -20.0954    -19.831238
  -20.266014 ]
 [-21.085075  -20.652208  -19.800814  ... -20.042603  -20.128065
  -20.407272 ]
 ...
 [ -5.2207437  -5.267246   -6.6526275 ... -18.210243  -20.336157
  -19.911844 ]
 [ -5.2519956  -6.1058407  -7.683494  ... -17.845781  -20.047659
  -20.136654 ]
 [ -6.0548635  -6.913839   -8.158587  ... -17.969173  -20.120182
  -21.193562 ]]"
